ID,CATEGORIA,CATEGORIA ALIMENTOS,SUBCATEGORIA,PRESENTACION EMPAQUE,MARCA,NAME, PRECIO ANTES DE GANANCIA CDM , ICONOPET , MARGEN , PRECIO SUGERIDO DE VENTA ,description,presentacion, PRICE ,stock,sku,imageUrl,proveedor,creadoen,actualizadoen
1,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET CONTROL DE PESO X 500GR," $20,400.00 ",,,,,500 GR," $20,400.00 ",,300100101,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_CONTROL_DE_PESO.jpg,CDM,,
2,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET CONTROL DE PESO X 1.5 KG," $58,200.00 ",,,,,1.5 KG," $58,200.00 ",,300100102,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_CONTROL_DE_PESO.jpg,CDM,,
3,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET CONTROL DE PESO X 3 KG," $110,800.00 ",,,,,3 KG," $110,800.00 ",,300100103,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_CONTROL_DE_PESO.jpg,CDM,,
4,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET FUNCION RENAL X 500 GR," $20,400.00 ",,,,,500 GR," $20,400.00 ",,300100095,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_FUNCION_%20RENAL.webp,CDM,,
5,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET FUNCION RENAL X 1.5 KG," $58,200.00 ",,,,,1.5 KG," $58,200.00 ",,300100096,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_FUNCION_%20RENAL.webp,CDM,,
6,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET FUNCION RENAL X 3KG," $110,800.00 ",,,,,3 KG," $110,800.00 ",,300100097,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_FUNCION_%20RENAL.webp,CDM,,
7,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET GASTROINTESTINAL X 500 GR," $20,400.00 ",,,,,500 GR," $20,400.00 ",,300100092,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_GASTROINTESTINAL.jpg,CDM,,
8,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET GASTROINTESTINAL X 1.5 KG," $58,200.00 ",,,,,1.5 KG," $58,200.00 ",,300100093,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_GASTROINTESTINAL.jpg,CDM,,
9,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET GASTROINTESTINAL X 3KG," $110,800.00 ",,,,,3 KG," $110,800.00 ",,300100094,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_GASTROINTESTINAL.jpg,CDM,,
10,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET SENSIBLE X 500 GR," $20,400.00 ",,,,,500 GR," $20,400.00 ",,300100104,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_SENSIBLE.jpg,CDM,,
11,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET SENSIBLE X 1.5 KG," $58,200.00 ",,,,,1.5 KG," $58,200.00 ",,300100105,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_SENSIBLE.jpg,CDM,,
12,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET SENSIBLE X 3KG," $110,800.00 ",,,,,3 KG," $110,800.00 ",,300100106,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_SENSIBLE.jpg,CDM,,
13,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET HEPATICO X 500 GR," $19,900.00 ",,,,,500 GR," $19,900.00 ",,300100098,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_HEPATICO.jpg,CDM,,
14,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET HEPATICO X 1.5 KG," $57,000.00 ",,,,,1.5 KG," $57,000.00 ",,300100099,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_HEPATICO.jpg,CDM,,
15,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET HEPATICO X 3 KG," $108,500.00 ",,,,,3 KG," $108,500.00 ",,300100100,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_HEPATICO.jpg,CDM,,
16,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET URINARIO X 500 GR," $18,700.00 ",,,,,500 GR," $18,700.00 ",,300100089,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_URINARIO.jpg,CDM,,
17,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET URINARIO X 1.5 KG," $53,300.00 ",,,,,1.5 KG," $53,300.00 ",,300100090,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_URINARIO.jpg,CDM,,
18,GATO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR CAT VET URINARIO X 3KG," $101,500.00 ",,,,,3 KG," $101,500.00 ",,300100091,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_VET_URINARIO.jpg,CDM,,
19,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATITO POLLO Y PESCADO X 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100011,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATITO_POLLO_Y_PESCADO.webp,CDM,,
20,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATITO POLLO Y PESCADO X 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300100013,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATITO_POLLO_Y_PESCADO.webp,CDM,,
21,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATITOS SALMON X 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100070,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATITOS_SALMON.webp,CDM,,
22,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATITOS SALMON X 3 KG," $66,850.00 ",,,,,3KG," $66,850.00 ",,300100071,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATITOS_SALMON.webp,CDM,,
23,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO POLLO X 1KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100008,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_POLLO.webp,CDM,,
24,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO POLLO X 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300100010,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_POLLO.webp,CDM,,
25,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO POLLO X 10KG," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300100007,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_POLLO.webp,CDM,,
26,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO SALMON X 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100069,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_SALMON.webp,CDM,,
27,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO SALMON X 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300100068,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_SALMON.webp,CDM,,
28,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE ADULTO CASTRADO SALMON X 10 KG," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300100067,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_SALMON.webp,CDM,,
29,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO POLLO X 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100015,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_POLLO.webp,CDM,,
30,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO POLLO X 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300100016,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_POLLO.webp,CDM,,
31,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO POLLO X 10 KG," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300100014,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_POLLO.webp,CDM,,
32,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO SALMON X 1 KG," $25,000.00 ",,,,,1 KG," $25,000.00 ",,300100005,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_SALMON.webp,CDM,,
33,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO SALMON X 3 KG," $72,600.00 ",,,,,3 KG," $72,600.00 ",,300100006,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_SALMON.webp,CDM,,
34,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO SALMON X 10 KG," $234,500.00 ",,,,,10 KG," $234,500.00 ",,300100004,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_GATO_ADULTO_SALMON.webp,CDM,,
35,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO CASTRADO ATUN X 1 KG," $25,000.00 ",,,,,1 KG," $25,000.00 ",,300100079,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_ATUN.webp,CDM,,
36,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE GATO ADULTO CASTRADO ATUN X 3 KG," $72,600.00 ",,,,,3 KG," $72,600.00 ",,300100080,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_ADULTO_CASTRADO_ATUN.webp,CDM,,
37,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE SENIOR PESCADO X 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300100017,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_SENIOR_PESCADO.webp,CDM,,
38,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT PURE SENIOR PESCADO X 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300100018,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_PURE_SENIOR_PESCADO.webp,CDM,,
39,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT WILD KITTEN SALMON Y POLLO 1 KG," $31,000.00 ",,,,,1 KG," $31,000.00 ",,300100022,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_WILD_KITTEN_SALMON_Y_POLLO.webp,CDM,,
40,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT WILD KITTEN SALMON Y POLLO 3 KG," $90,300.00 ",,,,,3 KG," $90,300.00 ",,300100024,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_WILD_KITTEN_SALMON_Y_POLLO.webp,CDM,,
41,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT WILD ADULTO SALMON Y PATO 1 KG," $31,000.00 ",,,,,1 KG," $31,000.00 ",,300100020,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_WILD_ADULTO_SALMON_Y_PATO.webp,CDM,,
42,GATO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR CAT WILD ADULTO SALMON Y PAGO 3 KG," $90,300.00 ",,,,,3 KG," $90,300.00 ",,300100021,https://www.velykapet.com/productos/alimentos/gatos/BR_FOR_CAT_WILD_ADULTO_SALMON_Y_PATO.webp,CDM,,
43,GATO,ALIMENTO HUMEDO,DIETA HUMEDA PRESCRITA,LATA,DISUGUAL,DISUGUAL LATA GATO DIETA DIABETICO PATO 85 GR," $7,770.00 "," $7,770.02 ",," $ 10,300 ",,85 GR," $7,770.00 ",,957862,https://www.velykapet.com/productos/alimentos/gatos/DISUGUAL_LATA_GATO_DIETA_DIABETICO_PATO_85_GR.png,CDM,,
44,GATO,ALIMENTO HUMEDO,DIETA HUMEDA PRESCRITA,LATA,DISUGUAL,DISUGUAL LATA GATO DIETA HEPATICO CODORNIZ 85 GR," $7,770.00 "," $7,770.00 ",," $ 10,300 ",,85 GR," $7,770.00 ",,957480,https://www.velykapet.com/productos/alimentos/gatos/DISUGUAL_LATA_GATO_DIETA_HEPATICO_CODORNIZ_85_GR.png,CDM,,
45,GATO,ALIMENTO HUMEDO,DIETA HUMEDA PRESCRITA,LATA,DISUGUAL,DISUGUAL LATA GATO DIETA INTESTINAL PAVO 85 GR," $7,770.00 "," $7,770.02 ",," $ 10,300 ",,85 GR," $7,770.00 ",,957664,https://www.velykapet.com/productos/alimentos/gatos/DISUGUAL_LATA_GATO_DIETA_INSTESTINAL_PAVO_85_GR.png,CDM,,
46,GATO,ALIMENTO HUMEDO,DIETA HUMEDA PRESCRITA,LATA,DISUGUAL,DISUGUAL LATA GATO DIETA INTESTINAL PESCADO BLANCO 85 GR," $7,770.00 "," $7,770.02 ",," $ 10,300 ",,85 GR," $7,770.00 ",,957688,https://www.velykapet.com/productos/alimentos/gatos/DISUGUAL_LATA_GATO_DIETA_INSTESTINAL_PESCADO_BLANCO_85_GR.png,CDM,,
47,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT BOLA PELO CONTROL X 60 GR," $5,400.00 ",,,,,60 GR," $5,400.00 ",,500100025,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_BOLA_PELO_CONTROL_60G.webp,CDM,,
48,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT SOFTY CONTROL PESO 100 GR," $6,600.00 ",,,,,100 GR," $6,600.00 ",,500100031,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_SOFTY_CONTROL_PESO_100G.webp,CDM,,
49,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT SOFTY CUIDADO RENAL X 100 GR," $6,600.00 ",,,,,100 GR," $6,600.00 ",,500100030,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_SOFTY_CUIDADO_RENAL_100G%2000.webp,CDM,,
50,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT EQUILIBRIO X 60 GR," $5,400.00 ",,,,,60 GR," $5,400.00 ",,500100026,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_EQUILIBRIO_60G.webp,CDM,,
51,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT SOFTY INICIO GATITOS X 100 GR," $6,600.00 ",,,,,100 GR," $6,600.00 ",,500100028,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_SOFTY_INICIO_GATITOS_100G.jpg,CDM,,
52,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT SOFTY PIEL Y PELAJE X 100 GR," $6,600.00 ",,,,,100 GR," $6,600.00 ",,500100029,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_SOFTY_PIEL_Y_PELAJE_100G%2000.webp,CDM,,
53,GATO,ALIMENTO SECO,SNACK,BOLSA,BR,SNACK BR FOR CAT PLAY CATNIP X 60 GR," $5,400.00 ",,,,,60 GR," $5,400.00 ",,500100027,https://www.velykapet.com/productos/alimentos/gatos/SNACK_BR_FOR_CAT_PLAY_CATNIP_60G.jpg,CDM,,
54,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET CONTROL DE PESO X 500 GR," $16,500.00 ",,,,,500 GR," $16,500.00 ",,300200104,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
55,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET CONTROL DE PESO X 2 KG," $62,800.00 ",,,,,2 KG," $62,800.00 ",,300200105,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
56,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET CONTROL DE PESO X 4 KG," $119,500.00 ",,,,,4 KG," $119,500.00 ",,300200106,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
57,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET URINARIO X 500 GR," $16,500.00 ",,,,,500 GR," $16,500.00 ",,300200107,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
58,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET URINARIO X 2 KG," $62,800.00 ",,,,,2 KG," $62,800.00 ",,300200108,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
59,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET URINARIO X 4 KG," $119,500.00 ",,,,,4 KG," $119,500.00 ",,300200109,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_CONTROL_DE_PESO.jpg,CDM,,
60,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET SENSIBLE X 500 GR," $16,500.00 ",,,,,500 GR," $16,500.00 ",,300200110,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_SENSIBLE.jpg,CDM,,
61,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET SENSIBLE X 2 KG," $62,800.00 ",,,,,2 KG," $62,800.00 ",,300200111,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_SENSIBLE.jpg,CDM,,
62,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET SENSIBLE DE 4 KG," $119,500.00 ",,,,,4 KG," $119,500.00 ",,300200112,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_SENSIBLE.jpg,CDM,,
63,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET HEPATICO X 500 GR," $16,500.00 ",,,,,500 GR," $16,500.00 ",,300200113,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_HEPATICO.jpg,CDM,,
64,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET HEPATICO X 2 KG," $62,800.00 ",,,,,2 KG," $62,800.00 ",,300200114,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_HEPATICO.jpg,CDM,,
65,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET HEPATICO X 4 KG," $119,500.00 ",,,,,4 KG," $119,500.00 ",,300200115,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_HEPATICO.jpg,CDM,,
66,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET GASTROINTESTINAL X 500 GR," $16,500.00 ",,,,,500 GR," $16,500.00 ",,300200116,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_GASTROINTESTINAL.jpg,CDM,,
67,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET GASTROINTESTINAL X 2 KG," $62,800.00 ",,,,,2 KG," $62,800.00 ",,300200117,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_GASTROINTESTINAL.jpg,CDM,,
68,PERRO,ALIMENTO SECO,DIETA SECA PRESCRITA,BOLSA,BR,BR FOR DOG VET GASTROINTESTINAL X 4 KG," $119,500.00 ",,,,,4 KG," $119,500.00 ",,300200118,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_VET_GASTROINTESTINAL.jpg,CDM,,
69,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY RAZA PEQ POLLO 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300200033,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_RAZA_PEQUENA_POLLO.PNG,CDM,,
70,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY RAZA PEQ POLLO 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300200034,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_RAZA_PEQUENA_POLLO.PNG,CDM,,
71,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY RAZA MEDIAN POLLO 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300200031,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_RAZA_MEDIAN_POLLO.jpg,CDM,,
72,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY RAZA MEDIAN POLLO 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300200032,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_RAZA_MEDIAN_POLLO.jpg,CDM,,
73,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY RAZA MEDIAN POLLO 10 KG," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300200030,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_RAZA_MEDIAN_POLLO.jpg,CDM,,
74,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY TODAS RAZAS CORDERO 1 KG," $25,000.00 ",,,,,1 KG," $25,000.00 ",,300200028,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_TODAS_RAZAS_CORDERO.jpg,CDM,,
75,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY TODAS RAZAS CORDERO 3 KG," $72,600.00 ",,,,,3 KG," $72,600.00 ",,300200029,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_TODAS_RAZAS_CORDERO.jpg,CDM,,
76,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE PUPPY TODAS RAZAS CORDERO 10 KG," $234,500.00 ",,,,,10 KG," $234,500.00 ",,300200027,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_PUPPY_TODAS_RAZAS_CORDERO.jpg,CDM,,
77,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE ADULTO RAZA PEQUE A POLLO ARROZ 1 KG," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300200024,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_PEQUENA_POLLO_ARROZ.PNG,CDM,,
78,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE ADULTO RAZA PEQUE A POLLO ARROZ 3 KG," $66,850.00 ",,,,,3 KG," $66,850.00 ",,300200026,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_PEQUENA_POLLO_ARROZ.PNG,CDM,,
79,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,BR FOR DOG PURE ADULTO RAZA PEQUE A POLLO ARROZ 10 KG," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300200023,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_PEQUENA_POLLO_ARROZ.PNG,CDM,,
80,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,"BR FOR DOG PURE ADULTO RAZA MEDIANA CORDERO, POLLO Y ARROZ 1 KG"," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300200020,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_MEDIANA_CORDERO_POLLO_Y_ARROZ.jpg,CDM,,
81,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,"BR FOR DOG PURE ADULTO RAZA MEDIANA CORDERO, POLLO Y ARROZ X 3 KG"," $23,000.00 ",,,,,3 KG," $23,000.00 ",,300200022,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_MEDIANA_CORDERO_POLLO_Y_ARROZ.jpg,CDM,,
82,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,"BR FOR DOG PURE ADULTO RAZA MEDIANA CORDERO, POLLO Y ARROZ 10 KG"," $216,300.00 ",,,,,10 KG," $216,300.00 ",,300200019,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_RAZA_MEDIANA_CORDERO_POLLO_Y_ARROZ.jpg,CDM,,
83,PERRO,ALIMENTO SECO,ALIMENTO SECO,BOLSA,BR,"BR FOR DOG PURE ADULTO LIGHT POLLO, PESCADO Y HUEVO X 1KG"," $23,000.00 ",,,,,1 KG," $23,000.00 ",,300200015,https://www.velykapet.com/productos/alimentos/perros/BR_FOR_DOG_PURE_ADULTO_LIGHT_POLLO_PESCADO_Y_HUEVO.jpg,CDM,,
